#{"t_start": 1700903625.4081097, "env_id": "None"}
r,l,t
-6523.0,70,5.588478
-16001.0,74,11.3952
-9542.0,72,17.227768
-9749.0,75,25.228567
-7885.0,71,32.588466
-12700.0,69,38.393637
-9509.0,72,45.319668
-37528.0,73,52.279032
-13761.0,71,58.562549
-5750.0,70,65.606722
-9833.0,72,72.448923
-9036.0,71,80.333185
-12775.0,71,87.701832
-13701.0,75,93.74007
-11491.0,74,101.699357
-11488.0,73,108.589104
-34789.0,74,116.960356
-6830.0,70,124.774391
-9820.0,72,132.601679
-10777.0,72,140.623092
-7103.0,75,148.979159
-12057.0,74,157.024718
-9430.0,72,164.918778
-7298.0,72,172.75026
-8523.0,75,181.078449
-8675.0,73,188.95342
-4992.0,71,195.73051
-4017.0,69,201.38958
-5198.0,72,208.175667
-4862.0,74,217.410172
-4382.0,75,225.33864
-5257.0,72,233.368479
-6725.0,71,239.078296
-4741.0,72,247.182859
-6820.0,73,253.929039
-4562.0,68,259.536072
-5481.0,72,266.31864
-3439.0,74,274.469767
-4092.0,72,280.182666
-6065.0,71,287.909805
-5031.0,73,296.775645
-5167.0,73,304.950556
-3264.0,70,312.627628
-5091.0,75,320.461836
-5967.0,74,328.271558
-4652.0,71,335.305245
-3453.0,68,341.988473
-3755.0,73,349.766899
-3805.0,75,357.541518
-4247.0,70,365.640631
-3918.0,72,373.401287
-3944.0,73,381.175155
-3473.0,73,388.952731
-3908.0,71,396.646894
-3613.0,71,404.674072
-3716.0,71,412.379807
-3485.0,71,420.133339
-2954.0,71,425.795853
-3080.0,70,433.81952
-2681.0,69,441.444497
-3669.0,69,449.062682
-4002.0,68,455.694673
-3389.0,71,461.68696
-3296.0,71,468.326245
-2762.0,69,475.976512
-3112.0,71,483.679078
-3495.0,69,490.718695
-3487.0,71,498.418224
-3123.0,71,506.073116
-3629.0,72,513.853801
-3657.0,70,521.572828
-3468.0,69,529.598504
-3507.0,73,538.363086
-4154.0,71,546.093565
-3622.0,69,552.735902
-2805.0,68,559.734412
-3557.0,69,565.302464
-3540.0,69,571.966681
-3191.0,68,579.613349
-3612.0,69,587.721774
-3152.0,68,595.412326
-3642.0,70,603.108987
-3259.0,71,609.781039
-3885.0,69,617.449461
-3121.0,69,624.43895
-3665.0,71,632.118755
-3848.0,67,638.735277
-3058.0,71,647.526347
-2818.0,71,654.572592
-2969.0,69,661.229405
-3214.0,71,668.906869
-3855.0,70,675.565563
-3123.0,70,682.567822
-3480.0,69,690.203282
-3210.0,69,695.839246
-3029.0,72,703.589333
-2864.0,69,711.585121
-3378.0,69,719.286956
-3798.0,72,726.958711
-2845.0,68,734.648556
-3534.0,70,742.345913
-3775.0,72,750.423403
-3575.0,68,758.063569
-3156.0,70,765.708817
-3562.0,70,773.378786
-2931.0,71,781.430041
-3272.0,70,789.091496
-2925.0,71,795.713506
-2640.0,72,803.450878
-3329.0,72,811.553206
-2757.0,71,819.224749
-2958.0,69,826.903054
-2637.0,70,834.569675
-3439.0,68,841.171264
-3073.0,71,849.257252
-2790.0,69,855.873289
-2717.0,69,863.516299
-3076.0,72,871.216254
-2429.0,70,879.305111
-3717.0,69,885.934014
-2662.0,72,893.633638
-3224.0,69,901.283077
-2759.0,71,909.35023
-2516.0,71,917.024408
-2679.0,72,924.765425
-2545.0,69,932.370801
-2562.0,69,940.405036
-2601.0,70,948.087401
-2616.0,71,955.79385
-2259.0,71,962.426171
-2799.0,72,970.237593
-2743.0,70,978.265995
-2420.0,70,985.92676
-2448.0,72,993.61171
-3175.0,69,1001.250276
-3435.0,70,1009.287358
-2432.0,70,1016.963125
-2823.0,70,1024.605842
-2496.0,68,1031.236505
-2755.0,71,1039.366123
-2640.0,71,1047.117726
-2448.0,71,1054.95792
-2986.0,69,1062.660755
-2932.0,69,1070.677821
-2236.0,67,1077.246232
-2677.0,67,1083.853954
-2474.0,69,1091.546859
-2969.0,70,1099.250512
-2753.0,73,1107.381637
-2790.0,72,1116.141505
-2861.0,73,1123.91145
-2684.0,69,1131.567225
-2531.0,69,1139.595674
-2862.0,71,1147.265725
-3220.0,70,1153.939347
-2732.0,70,1160.554588
-2711.0,69,1168.607069
-2722.0,69,1176.295605
-2589.0,69,1183.983305
-2741.0,69,1191.63595
-3129.0,68,1199.269735
-2101.0,68,1207.243531
-2301.0,70,1213.888683
-2836.0,69,1220.532238
-3218.0,67,1227.08563
-2694.0,69,1234.07895
-2661.0,68,1241.690759
-2675.0,70,1249.378464
-2921.0,68,1257.019897
-2898.0,69,1264.015904
-2470.0,70,1271.702783
-3255.0,68,1279.353948
-3677.0,70,1287.022632
-3020.0,68,1294.656436
-2850.0,68,1301.610807
-3127.0,68,1309.267993
-2653.0,68,1316.886914
-2688.0,68,1324.534242
-2480.0,68,1332.550408
-2493.0,70,1340.246533
-2904.0,69,1347.891217
-2629.0,67,1355.503272
-2633.0,70,1363.155567
-2543.0,68,1371.126668
-2511.0,69,1378.742134
-3063.0,70,1386.415129
-2403.0,68,1394.078623
-2397.0,67,1402.059672
-3030.0,66,1408.649276
-2458.0,68,1416.258032
-2135.0,68,1423.881426
-2762.0,66,1431.866008
-2937.0,69,1439.566655
-2469.0,70,1447.223467
-2429.0,69,1454.882677
-2192.0,67,1462.487487
-2685.0,69,1470.516185
-2573.0,68,1478.164702
-2751.0,69,1485.829616
-2820.0,68,1493.490052
-2576.0,68,1501.47793
-3025.0,68,1509.083617
-3086.0,68,1516.763576
-2682.0,69,1524.4061
-2525.0,67,1532.027238
-2437.0,67,1539.012403
-2489.0,68,1546.671696
-2734.0,69,1554.372239
-2432.0,68,1562.004675
-2709.0,68,1570.01815
-2406.0,69,1577.694486
-2694.0,69,1585.359708
-2590.0,66,1593.003145
-2720.0,69,1601.013946
-2587.0,69,1608.682602
-2431.0,68,1616.328364
-2511.0,66,1622.912811
-2407.0,68,1630.550063
-2592.0,69,1638.564298
-2501.0,68,1646.192057
-2829.0,67,1653.849866
-2490.0,70,1661.586933
-2651.0,69,1669.635959
-2486.0,69,1677.319735
-2889.0,67,1684.949459
-2761.0,67,1692.548832
-2514.0,69,1700.206568
-2338.0,69,1708.251061
-2602.0,69,1715.91548
-2590.0,69,1723.571812
-2040.0,70,1731.244255
-2687.0,68,1739.25984
-2875.0,68,1746.895035
-2445.0,69,1754.531427
-2522.0,68,1762.165981
-2456.0,69,1770.184315
-2328.0,67,1777.799323
-2585.0,70,1785.49955
-2479.0,68,1793.187955
-2548.0,69,1800.857808
