#{"t_start": 1700903625.3062608, "env_id": "None"}
r,l,t
-24401.0,72,6.753714
-9276.0,70,10.417864
-22990.0,72,16.272132
-8412.0,73,23.197175
-14343.0,74,31.642453
-5335.0,71,39.541472
-10581.0,72,46.467344
-10136.0,71,51.334166
-17104.0,74,59.732884
-12613.0,71,66.782035
-24345.0,71,73.614227
-16325.0,72,81.515068
-15041.0,71,88.892824
-12351.0,73,94.888649
-10692.0,72,100.752235
-15101.0,72,107.625923
-5785.0,73,115.976689
-9811.0,72,123.828614
-6083.0,71,131.642105
-7409.0,72,139.659858
-7076.0,72,146.93319
-8472.0,73,154.965485
-13299.0,70,161.791137
-4741.0,70,169.585223
-7366.0,71,177.44119
-7387.0,70,185.65394
-6325.0,72,192.449313
-6217.0,72,200.245853
-4058.0,70,205.95934
-5298.0,71,214.063368
-4438.0,71,221.859696
-7057.0,71,229.895837
-6443.0,71,236.684628
-4893.0,72,242.757529
-6375.0,71,250.494867
-5475.0,74,257.229002
-4603.0,73,264.018878
-7133.0,72,271.135427
-4654.0,73,277.869552
-3796.0,71,284.589079
-4248.0,73,292.413282
-6905.0,72,300.532066
-3986.0,71,308.253698
-4050.0,70,315.974065
-4529.0,70,323.712865
-3767.0,71,330.375329
-3634.0,74,337.524746
-3536.0,72,345.307765
-3371.0,71,351.994947
-4539.0,71,359.702159
-4225.0,73,367.866374
-3631.0,72,375.600656
-3369.0,69,383.299329
-4012.0,71,390.998967
-4770.0,73,399.074209
-3875.0,72,406.802254
-4119.0,72,415.59532
-5069.0,71,422.263788
-3432.0,71,429.303588
-4013.0,69,435.916989
-3129.0,72,443.616335
-3703.0,70,451.303346
-3215.0,72,459.372344
-3689.0,68,463.916777
-3247.0,69,471.549426
-4313.0,71,479.24045
-3047.0,71,486.942108
-3820.0,70,495.013851
-3686.0,71,502.705224
-3535.0,70,510.378175
-3394.0,68,518.075495
-4105.0,72,526.165431
-3720.0,68,533.833912
-3519.0,71,541.552867
-3561.0,71,548.238935
-3651.0,70,555.275665
-3453.0,70,561.930878
-3202.0,69,568.560823
-3416.0,70,576.266232
-3572.0,69,583.983787
-3156.0,71,592.109436
-3545.0,69,599.797985
-4162.0,70,606.456409
-3611.0,72,614.17244
-3510.0,68,622.175258
-3666.0,68,629.797859
-2972.0,73,636.513599
-3188.0,71,645.316967
-2750.0,71,653.388329
-3315.0,69,660.0378
-3518.0,71,667.731336
-3214.0,71,674.398535
-2779.0,69,681.387086
-2996.0,70,688.015342
-2847.0,69,694.657259
-3320.0,68,700.287412
-3789.0,71,708.976744
-3243.0,70,717.059968
-2826.0,70,724.716686
-2967.0,69,732.398111
-3338.0,70,740.093531
-3385.0,69,748.134407
-2839.0,70,755.807414
-3150.0,68,763.413244
-2969.0,67,769.979573
-2921.0,69,778.009643
-3257.0,71,785.689339
-2594.0,71,793.316122
-3067.0,69,798.935862
-2906.0,71,806.665536
-3156.0,70,814.675511
-2702.0,68,822.299592
-2737.0,70,830.008209
-2519.0,72,837.713088
-2301.0,67,844.670281
-3508.0,67,852.28546
-3162.0,69,858.917511
-3002.0,71,866.586715
-2884.0,70,874.648853
-2623.0,68,882.296483
-3127.0,69,888.906533
-2697.0,70,896.564177
-2722.0,69,904.232916
-2708.0,72,912.324248
-2951.0,72,920.00835
-2491.0,71,927.69212
-3000.0,68,935.318918
-3300.0,68,943.322143
-2669.0,71,951.050912
-2855.0,71,957.687104
-2508.0,69,964.349336
-3895.0,67,972.356209
-2587.0,70,980.006304
-2755.0,69,987.645624
-2585.0,71,995.322548
-2937.0,71,1003.365047
-3289.0,70,1011.047993
-3175.0,69,1018.696562
-2665.0,71,1026.369572
-2864.0,68,1032.988281
-3513.0,69,1041.110446
-3252.0,69,1048.831446
-2840.0,70,1056.636926
-2568.0,71,1064.338182
-2178.0,69,1072.359917
-2556.0,69,1078.980853
-2357.0,70,1086.704983
-2228.0,68,1094.352637
-2637.0,68,1102.385926
-3086.0,69,1110.050175
-2862.0,69,1117.70907
-2915.0,68,1125.375683
-2777.0,69,1133.023064
-2513.0,70,1141.055809
-2576.0,70,1148.727463
-3684.0,72,1155.425931
-2867.0,72,1163.133789
