#{"t_start": 1700903625.135599, "env_id": "None"}
r,l,t
-8629.0,73,7.970006
-15439.0,71,11.671027
-6901.0,73,18.54656
-22434.0,72,24.434233
-15437.0,75,33.921471
-9221.0,73,41.865307
-21835.0,75,47.835615
-9877.0,73,54.790918
-12950.0,70,62.097495
-27982.0,72,69.150847
-12164.0,74,77.053451
-6168.0,69,82.840802
-10646.0,73,90.255048
-11884.0,75,97.323538
-14811.0,69,103.119528
-6219.0,71,109.986498
-10887.0,72,118.312098
-8531.0,74,127.231718
-5991.0,73,135.098334
-8937.0,72,143.106849
-6666.0,71,150.357862
-7617.0,70,157.298277
-10061.0,71,164.143992
-5774.0,71,171.956175
-7086.0,70,179.147422
-7206.0,78,188.165645
-6533.0,74,197.050792
-4864.0,68,201.662018
-7560.0,73,209.494718
-5892.0,72,216.6359
-6351.0,71,224.469562
-5411.0,72,232.497482
-5985.0,76,239.349781
-4379.0,70,246.391632
-4311.0,75,254.201543
-4037.0,70,260.875191
-5831.0,74,267.698674
-4941.0,72,275.808859
-5916.0,71,281.502215
-4666.0,71,289.230654
-4576.0,71,296.001924
-4458.0,68,304.068661
-4326.0,71,311.771852
-3646.0,72,319.550379
-5117.0,73,327.340826
-4583.0,72,334.383119
-4647.0,71,341.119978
-3574.0,69,348.838924
-5248.0,73,355.542636
-3953.0,73,363.687364
-4438.0,71,371.437551
-4157.0,70,379.131347
-4124.0,70,386.84226
-3416.0,71,394.558029
-3169.0,72,402.5967
-3696.0,71,410.299252
-3678.0,72,418.08254
-3672.0,75,424.851014
-3585.0,69,431.833836
-3363.0,74,440.590043
-3675.0,70,447.201837
-3649.0,70,454.900847
-3159.0,73,461.957873
-2791.0,75,469.710656
-3898.0,71,477.406025
-4093.0,70,485.0814
-3514.0,69,493.142391
-3052.0,70,500.818143
-4013.0,68,507.39163
-3951.0,72,515.1733
-3670.0,73,523.98005
-3723.0,70,532.032415
-3436.0,71,539.73211
-3733.0,68,546.364879
-3610.0,69,553.010877
-3633.0,68,560.006476
-3809.0,71,566.644916
-3080.0,71,574.379797
-3790.0,69,582.049319
-2966.0,71,590.186568
-2826.0,71,597.944921
-3200.0,71,604.642494
-3198.0,69,612.289402
-3718.0,67,620.289246
-3329.0,71,627.982886
-3067.0,71,634.622794
-3613.0,72,642.397908
-3179.0,68,650.075128
-3332.0,70,657.104378
-3743.0,66,664.72173
-3359.0,72,671.39
-3378.0,72,678.083198
-3246.0,68,685.055268
-2958.0,71,692.747726
-3127.0,69,698.37429
-2592.0,69,706.058755
-3225.0,71,714.098423
-3186.0,70,721.818066
-2978.0,70,729.43841
-3085.0,71,737.197597
-2708.0,69,744.884261
-2993.0,69,752.893133
-2776.0,70,760.583726
-2642.0,74,768.315165
-2698.0,70,775.979369
-2773.0,71,784.036599
-2532.0,71,791.694032
-3501.0,71,797.334811
-3452.0,70,805.019477
-3437.0,66,812.984225
-2843.0,71,820.65575
-2755.0,69,828.335528
-2701.0,70,836.009243
-3261.0,72,843.049887
-2810.0,70,850.753379
-2847.0,71,857.414391
-3649.0,69,865.054683
-2861.0,73,872.775726
-2523.0,68,880.826844
-3277.0,73,887.530937
-2881.0,69,895.171146
-3158.0,68,902.801589
-2777.0,71,910.860391
-2833.0,70,918.525179
-4081.0,67,926.141064
-2639.0,69,933.752544
-2616.0,69,941.794726
-2873.0,70,949.474581
-2741.0,67,956.066707
-2865.0,69,961.627374
-2676.0,71,969.416293
-2736.0,69,977.424809
-2625.0,71,985.109983
-2353.0,68,992.7128
-3114.0,71,1000.392169
-3372.0,71,1008.446532
-2270.0,71,1016.149491
-2760.0,69,1023.771459
-2796.0,72,1031.510959
-2758.0,68,1038.547667
-2624.0,71,1046.300156
-3374.0,70,1054.110102
-2420.0,71,1061.866195
-2327.0,69,1069.885732
-2725.0,69,1077.520519
-2894.0,71,1085.23914
-3033.0,69,1092.931545
-2534.0,71,1100.660565
-2522.0,71,1108.753289
-2684.0,68,1115.366321
-3114.0,66,1122.985932
-2594.0,71,1130.690734
-2884.0,66,1138.642574
-2444.0,68,1146.245918
-2457.0,69,1152.894853
-2798.0,71,1159.538942
-2583.0,70,1167.605324
-2904.0,68,1175.274898
-2996.0,71,1183.014529
-2271.0,70,1190.654681
-2800.0,69,1198.339874
-2343.0,68,1206.308617
-2326.0,69,1212.936599
-2553.0,68,1219.558669
-2916.0,71,1226.214041
-2271.0,70,1233.21958
-2096.0,69,1240.854006
-2938.0,69,1248.525355
-2331.0,68,1256.161954
-2755.0,69,1263.153342
-2718.0,68,1270.79932
-2315.0,68,1278.446357
-2520.0,69,1286.099213
-2654.0,66,1293.686419
-2799.0,70,1300.685209
-2808.0,70,1308.382272
-2736.0,68,1316.014093
-2552.0,68,1323.645407
-2733.0,68,1331.665168
-2725.0,69,1339.340651
-2704.0,72,1347.052531
-3208.0,68,1354.682682
-3053.0,67,1362.284354
-2564.0,68,1370.256291
-2142.0,72,1377.926233
-2617.0,68,1385.562525
-2493.0,70,1393.268548
-2406.0,69,1401.284172
-2495.0,68,1409.968032
-2936.0,71,1417.639848
-2427.0,71,1425.327732
-2947.0,70,1433.394355
-2857.0,67,1441.048405
-2261.0,68,1448.671088
-2566.0,69,1456.330234
-2809.0,68,1463.943231
-2077.0,69,1471.981482
-1999.0,67,1479.611119
-2605.0,67,1487.228353
-2460.0,69,1494.932458
-2960.0,67,1502.869223
-2157.0,66,1510.445222
-3106.0,67,1518.103437
-2632.0,69,1525.745381
-2910.0,66,1533.345915
-2887.0,67,1540.331501
-2699.0,67,1546.946027
-2052.0,67,1553.578156
-2840.0,68,1561.216407
-2504.0,69,1569.244148
-2580.0,69,1576.920723
-2261.0,69,1584.585659
-2438.0,66,1592.227997
-2539.0,69,1600.240131
-2411.0,68,1607.885042
-2406.0,69,1615.554372
-2277.0,68,1624.234651
-2413.0,69,1631.89538
-2768.0,70,1639.924082
-2572.0,69,1647.575717
-2395.0,71,1655.324001
-2736.0,70,1663.053503
-2497.0,69,1671.08856
-2108.0,69,1678.774023
-2406.0,69,1686.430891
-2584.0,68,1694.067569
-2835.0,69,1702.126846
-2510.0,69,1709.759937
-2356.0,68,1717.399542
-2457.0,69,1725.065104
-2344.0,68,1732.698051
-2451.0,69,1740.736297
-2728.0,69,1748.39239
-2581.0,71,1757.087614
-2275.0,69,1764.747586
-2604.0,68,1772.757836
-2351.0,68,1780.375835
-2630.0,69,1788.05567
-2934.0,68,1795.764974
-2578.0,66,1802.363347
