#{"t_start": 1700908362.1326587, "env_id": "None"}
r,l,t
-116436.0,70,9.041214
-165100.0,70,16.409418
-104328.0,68,20.448143
-146045.0,70,26.701712
-74416.0,70,34.357787
-45835.0,69,42.519459
-53921.0,68,50.540549
-28911.0,68,57.633152
-47191.0,70,66.085002
-26583.0,68,73.903491
-36976.0,74,83.930841
-116147.0,72,91.94815
-38515.0,71,99.947598
-30194.0,67,105.464425
-32476.0,70,113.069935
-52994.0,72,121.777434
-16991.0,69,129.234789
-37561.0,68,137.239488
-45313.0,73,147.06223
-55732.0,72,155.828811
-36771.0,71,164.568083
-37885.0,70,173.662862
-21688.0,69,181.124367
-31686.0,71,189.906813
-25226.0,73,199.734425
-52136.0,68,207.636128
-21229.0,70,216.152683
-27561.0,69,223.491202
-50527.0,74,233.012333
-27378.0,70,241.945773
-35149.0,71,250.412899
-22752.0,71,260.039657
-22815.0,68,267.638806
-18534.0,72,276.408727
-20285.0,70,284.327426
-20539.0,70,291.772077
-26264.0,73,301.285702
-31798.0,69,309.785985
-22914.0,73,318.67838
-17987.0,71,327.265736
-24741.0,71,335.725941
-35716.0,70,344.262465
-24127.0,72,353.034716
-26495.0,73,361.547114
-27621.0,71,370.033152
-22396.0,72,377.608933
-17248.0,72,386.568661
-16657.0,71,393.976998
-23992.0,68,401.289371
-24503.0,70,409.886074
-25895.0,69,418.295605
-16960.0,72,427.183126
-20787.0,70,435.564236
-13292.0,71,444.104946
-16578.0,72,453.581984
-20626.0,70,461.376417
-14225.0,71,468.754452
-16033.0,72,477.323544
-19014.0,70,485.759562
-14513.0,71,494.635437
-18386.0,71,502.983438
-23553.0,72,512.620473
-17729.0,72,521.049868
-17610.0,68,528.831182
-20974.0,72,537.314402
-17142.0,72,546.757216
-25353.0,69,555.126488
-14940.0,71,563.62404
-13015.0,71,572.572628
-13724.0,70,580.849178
-17436.0,73,589.401334
-13555.0,71,597.770175
-12009.0,71,606.407105
-11539.0,71,614.728765
-13046.0,72,622.964633
-16352.0,72,630.359283
-13253.0,74,639.151803
-23345.0,71,647.519961
-20306.0,69,655.812438
-16905.0,72,664.189691
-14928.0,71,671.862651
-14602.0,69,678.984823
-14213.0,70,686.23595
-13921.0,70,693.545419
-15105.0,72,702.320005
-10808.0,72,710.5862
-19199.0,68,717.773311
-9956.0,70,725.939565
-11757.0,74,735.214245
