#{"t_start": 1700908362.5016172, "env_id": "None"}
r,l,t
-118908.0,69,7.582813
-87521.0,71,16.028974
-58939.0,68,20.077067
-86808.0,69,25.266373
-62837.0,69,32.88551
-58846.0,68,41.024388
-67641.0,69,48.045369
-52818.0,70,57.270275
-36391.0,71,66.770015
-27596.0,68,74.595085
-41020.0,73,83.556659
-33998.0,69,89.431264
-41602.0,69,96.367349
-53778.0,70,104.0143
-24655.0,71,111.644439
-32738.0,71,120.335186
-43608.0,70,127.817873
-25042.0,72,137.958673
-27045.0,69,145.63637
-23162.0,69,153.27802
-52486.0,68,160.91549
-27365.0,70,170.018308
-19239.0,72,178.607455
-46993.0,70,187.348101
-58394.0,71,197.134554
-24449.0,72,206.158102
-28276.0,72,214.731713
-24551.0,71,224.174173
-31083.0,70,231.556234
-29565.0,68,240.074177
-19936.0,69,248.832577
-27748.0,70,257.400276
-30670.0,70,266.05584
-21711.0,69,274.749011
-25102.0,69,282.634567
-27324.0,69,290.107885
-20672.0,72,297.464178
-28513.0,70,306.021854
-36333.0,75,315.980234
-31302.0,69,324.538181
-19049.0,71,332.999679
-20517.0,71,341.535745
-14112.0,71,350.336544
-20007.0,73,358.870955
-23165.0,71,367.361039
-16426.0,72,375.944284
-21895.0,70,383.430727
-19016.0,69,391.185503
-16302.0,69,398.538827
-34102.0,68,407.042296
-17416.0,70,415.450489
-23029.0,69,424.297581
-27217.0,71,432.671355
-16378.0,71,441.177432
-16819.0,69,449.581023
-23034.0,71,458.471333
-20161.0,71,465.854844
-25783.0,69,474.266905
-20253.0,69,482.666736
-13341.0,71,491.522739
-15181.0,72,499.945934
-23192.0,68,508.333274
-17292.0,70,515.752985
-19191.0,70,524.136819
-13440.0,69,532.933153
-17348.0,71,541.374451
-11231.0,73,550.855898
-14495.0,69,558.299636
-15153.0,71,568.23624
-13430.0,71,576.667289
-17308.0,69,583.962532
-16486.0,68,592.31935
-13184.0,69,600.893653
-12634.0,69,608.168597
-17117.0,72,616.446667
-12552.0,72,624.75873
-16878.0,71,632.458971
-15883.0,69,640.699731
-13888.0,71,649.059379
-13528.0,71,657.450466
-16793.0,69,665.696338
-15189.0,71,673.321704
-13590.0,72,680.553313
-14231.0,71,687.936932
-14773.0,73,695.317444
-11271.0,72,704.016853
-12503.0,71,712.289774
-11509.0,71,720.547293
-13501.0,72,728.774133
-11285.0,74,737.57041
-12648.0,69,745.955802
-10245.0,70,754.369224
-12454.0,72,762.747145
-14731.0,71,771.429595
-13538.0,68,779.78419
-16020.0,70,788.112466
-15139.0,72,796.415505
-12116.0,69,804.640145
-10725.0,71,813.244241
-12924.0,72,821.442035
-12132.0,71,829.758431
-10432.0,74,838.210645
-12875.0,69,846.813229
-11346.0,72,855.108082
-12205.0,71,864.393386
-13587.0,71,871.728017
-10978.0,72,879.332999
-13771.0,71,886.589517
-11077.0,74,895.885166
-11130.0,71,904.08989
-10900.0,69,911.656953
-11144.0,71,919.831198
-15608.0,69,928.025306
-11379.0,69,935.196806
-13948.0,69,943.460716
-10836.0,72,952.214547
-11131.0,68,960.511309
-14253.0,72,968.898268
-13610.0,71,977.157773
-12446.0,69,985.693901
-10079.0,74,993.953899
-10518.0,73,1001.25631
-14836.0,68,1008.423019
-12621.0,69,1016.057016
-10937.0,71,1022.350577
-11444.0,72,1028.791058
-8967.0,72,1036.021303
-10007.0,75,1044.861324
-16379.0,68,1052.13248
-11782.0,71,1060.446997
-10897.0,70,1068.655153
-10724.0,70,1076.868646
-11457.0,70,1085.575226
