#{"t_start": 1700908362.1926746, "env_id": "None"}
r,l,t
-58280.0,70,8.972332
-51641.0,68,15.239797
-68088.0,70,20.373457
-61828.0,72,27.731272
-62604.0,71,36.468282
-64131.0,68,44.604856
-39045.0,71,52.689692
-100228.0,71,60.979871
-34099.0,69,69.309917
-30931.0,69,77.132514
-30307.0,73,85.047872
-46381.0,69,93.006175
-27622.0,70,100.97748
-53875.0,74,108.733137
-34414.0,71,117.396649
-57017.0,71,125.055838
-27861.0,69,133.524225
-31931.0,71,141.579791
-109904.0,69,150.345751
-30869.0,72,158.036984
-35885.0,69,166.760334
-60325.0,71,175.879028
-27003.0,71,184.390356
-41281.0,71,193.190938
-24688.0,70,201.914795
-36385.0,70,210.884929
-41990.0,72,219.417258
-23281.0,68,226.737453
-15787.0,72,235.18776
-27641.0,74,245.244979
-25708.0,70,253.709284
-19866.0,72,262.340051
-36365.0,71,271.068018
-30256.0,71,278.795444
-23318.0,69,287.691318
-33792.0,77,295.320563
-32871.0,69,303.764833
-25207.0,69,312.176118
-26853.0,69,320.989215
-22293.0,69,329.51955
-23717.0,72,337.99803
-23678.0,70,346.544748
-18313.0,69,355.223463
-20212.0,71,363.704252
-17037.0,71,372.192276
-17531.0,69,378.653633
-21860.0,71,387.590161
-17763.0,69,393.917303
-19238.0,72,402.359917
-26263.0,71,410.98602
-22092.0,69,419.401009
-23372.0,70,428.222901
-17381.0,71,436.631202
-28033.0,68,445.099937
-21216.0,70,452.472287
-13245.0,71,461.318357
-11976.0,74,469.799054
-15909.0,70,478.316594
-19101.0,71,486.779791
-17274.0,71,495.656515
-15613.0,71,504.005028
-18813.0,69,511.509679
-19693.0,71,519.912351
-14089.0,71,529.819655
-13228.0,72,538.303442
-19655.0,69,545.611917
-19528.0,69,553.984385
-29888.0,69,562.42649
-18225.0,71,571.374169
-13333.0,72,579.715415
-15778.0,68,588.119203
-15907.0,73,596.548049
-12417.0,71,604.164891
-12917.0,71,612.486745
-19108.0,70,620.68663
-13988.0,70,627.992613
-13919.0,71,636.695205
-16905.0,72,645.109393
-11933.0,74,653.535269
-17956.0,69,661.82579
-16656.0,72,669.527655
-15090.0,72,677.765496
-14520.0,70,683.996368
-16995.0,68,692.282084
-14274.0,69,699.57426
-14297.0,69,708.118322
-15523.0,73,716.483994
-16611.0,69,724.620558
-11566.0,70,732.782451
-16849.0,68,741.427577
-18337.0,69,749.883039
-12031.0,71,758.328191
-13862.0,70,766.606507
-14841.0,72,775.365972
-14587.0,69,783.703852
-12588.0,69,792.04303
-13561.0,72,800.295633
-13643.0,72,808.967991
-13261.0,76,817.2533
-13079.0,74,825.60099
-11683.0,71,833.922804
-13465.0,72,842.700621
-12538.0,72,850.958971
-12492.0,71,859.259642
-10327.0,72,868.558639
-12402.0,73,875.960406
-10187.0,70,883.551301
-13377.0,72,891.768572
-13170.0,70,899.916724
-8859.0,72,908.126883
-9568.0,72,916.826593
-12488.0,71,924.992999
-10525.0,74,933.339965
-14583.0,70,941.627933
-15339.0,68,949.209696
-12349.0,72,958.673914
-12148.0,69,967.022337
-10553.0,74,975.354362
-10918.0,74,984.101634
-9636.0,74,992.37447
-12506.0,72,998.582976
-11087.0,70,1006.850911
-15519.0,68,1014.410447
