#{"t_start": 1701149235.8741658, "env_id": "None"}
r,l,t
-142980.0,72,10.681752
-60609.0,71,19.172879
-57993.0,68,26.424082
-77929.0,68,34.673028
-46810.0,70,43.799814
-28677.0,67,49.618272
-45151.0,69,58.199132
-44613.0,72,68.381383
-127451.0,69,76.970419
-76915.0,68,85.921339
-77168.0,67,92.966122
-39247.0,68,100.981131
-32535.0,72,110.66626
-35208.0,70,119.687854
-36587.0,69,128.767198
-39689.0,68,136.761477
-28597.0,67,144.526283
-24267.0,70,153.672842
-52266.0,71,162.511084
-46157.0,68,171.292653
-51413.0,69,180.066889
-33064.0,71,188.475502
-23997.0,69,195.230295
-52710.0,71,202.863508
-24113.0,69,211.583275
-30687.0,67,220.324088
-42833.0,68,229.54985
-33178.0,71,238.143278
-22232.0,68,246.73684
-32327.0,66,254.458426
-42700.0,71,262.490389
-31564.0,69,271.230279
-46722.0,69,278.720724
-42776.0,69,286.140842
-33911.0,67,293.866917
-25842.0,67,302.435665
-30999.0,71,310.955834
-31792.0,68,318.480494
-19013.0,66,325.100469
-31173.0,68,334.324842
-20354.0,66,341.753734
-33789.0,67,349.193628
-38318.0,70,356.707224
-20323.0,69,364.523196
-23104.0,68,371.901796
-31632.0,70,381.292803
-30250.0,71,390.769968
-49907.0,70,399.670034
-24402.0,68,407.248865
-17705.0,68,415.796021
-40280.0,69,423.476154
-32160.0,68,432.044761
-16866.0,69,442.010737
-42393.0,69,450.71259
-24802.0,66,459.195162
-20571.0,68,467.72316
-19219.0,67,474.54424
-19593.0,67,479.9453
-20159.0,68,487.474284
-34281.0,67,493.960766
-22295.0,69,502.533453
-26165.0,69,510.295285
-22983.0,68,516.776251
-15386.0,68,524.251009
-45445.0,68,533.976778
-18028.0,70,543.913672
-27759.0,68,551.395868
-15962.0,69,559.889777
-15712.0,67,566.203036
-19972.0,68,574.010713
-20702.0,68,581.333282
-15593.0,67,588.534642
-20511.0,68,595.947745
-25243.0,67,602.292543
-19976.0,67,611.111473
-17940.0,67,619.541167
-14373.0,69,626.900886
-25457.0,67,634.19402
-25080.0,68,641.988466
-15460.0,68,650.313494
-15202.0,67,657.623267
-19946.0,66,665.05408
-17291.0,68,673.555557
-22545.0,67,682.296679
-18404.0,68,690.571614
-16054.0,65,697.789434
-16645.0,70,707.220462
-14608.0,68,715.924292
-15387.0,71,724.35724
-16265.0,66,732.599595
-13346.0,67,739.934465
-15114.0,66,746.208419
-13816.0,68,753.96189
-18601.0,65,760.146422
-13879.0,69,768.552454
-16046.0,67,776.826802
-16346.0,69,785.662022
-13680.0,70,794.076817
-13279.0,68,802.464562
-13200.0,68,810.824655
-15885.0,66,818.484681
-17613.0,66,826.965306
-17399.0,66,835.325095
-19536.0,67,843.692211
-19353.0,67,852.162995
-14664.0,69,861.158449
-13224.0,68,869.654859
-12765.0,68,877.959955
-13846.0,67,885.341818
-12573.0,68,893.133467
-14775.0,68,901.528715
-14098.0,68,910.097049
-12568.0,69,917.422101
-14128.0,66,925.725457
-13196.0,66,934.512947
-15565.0,67,941.904301
-14304.0,69,950.491619
-15398.0,68,957.922235
-11440.0,68,966.745178
-17450.0,66,975.324196
-14606.0,68,983.756897
-11426.0,67,991.021275
-12884.0,68,999.448307
-14326.0,66,1008.256164
-11978.0,67,1016.568497
-15401.0,70,1025.102959
-13281.0,67,1033.444344
-21557.0,66,1042.259379
-15366.0,66,1049.540485
-14787.0,66,1057.947847
-19672.0,66,1065.33533
-11671.0,68,1074.745807
-12249.0,68,1082.565242
-11741.0,68,1089.762936
-14389.0,68,1097.007524
-14668.0,68,1104.239722
-11430.0,71,1114.067676
-12196.0,68,1122.431259
-11664.0,69,1130.72322
-12996.0,66,1136.976748
-12815.0,67,1143.581619
-15411.0,68,1151.845421
-15049.0,69,1159.153011
-13616.0,68,1166.480149
-12356.0,67,1173.891181
-16140.0,67,1182.575575
-13164.0,68,1190.829429
-11281.0,68,1199.141014
-13410.0,67,1207.46398
-13362.0,69,1215.073875
-11543.0,69,1223.294439
-10056.0,70,1231.580472
-14653.0,66,1238.824255
-12290.0,69,1247.105017
-14135.0,66,1254.751257
-11669.0,67,1262.013402
-15065.0,68,1270.416729
-12074.0,67,1278.91559
-11675.0,67,1287.725146
-13116.0,66,1294.057919
-12905.0,65,1301.273092
-11365.0,69,1309.47373
-14204.0,67,1316.77779
-13948.0,67,1324.367897
-12711.0,69,1332.64741
-11852.0,69,1341.037378
-10401.0,68,1347.263065
-10118.0,69,1355.935787
-11297.0,68,1363.223301
-13276.0,68,1370.476387
-10602.0,70,1378.959829
-11960.0,68,1386.681754
-13513.0,66,1393.768311
-10702.0,69,1401.976713
-14902.0,66,1410.245373
-12566.0,66,1417.540617
-10678.0,68,1425.229687
-11810.0,69,1433.646243
-13268.0,67,1440.871649
-10832.0,68,1448.193635
-12271.0,69,1454.871344
-13981.0,68,1462.143127
-10355.0,69,1470.407094
-11827.0,68,1478.722587
-12244.0,68,1486.048753
-10287.0,69,1494.721419
-10997.0,69,1500.892798
-11244.0,67,1508.081865
-10796.0,67,1515.27205
-11939.0,66,1523.889133
-11720.0,68,1530.986702
-13679.0,65,1539.203464
-13215.0,66,1546.367011
-11984.0,68,1553.626857
-12334.0,69,1562.240694
-9361.0,68,1570.589766
-10998.0,68,1578.833397
-11382.0,68,1587.074193
-10919.0,68,1595.930872
-10702.0,68,1604.147366
-12464.0,67,1612.513647
-10443.0,68,1620.84363
-9744.0,68,1629.437224
-9127.0,68,1637.56767
-9648.0,68,1645.88355
-9630.0,68,1654.209096
-12476.0,67,1662.424004
-9070.0,69,1670.949263
-9151.0,70,1679.182113
-12678.0,68,1687.432345
-10052.0,68,1695.648741
-10089.0,69,1704.253024
-11148.0,67,1712.443434
-10659.0,67,1720.627626
-9815.0,68,1727.783118
-8380.0,68,1735.932342
-10778.0,68,1744.594184
-9813.0,68,1752.809343
-10903.0,68,1760.98286
-8476.0,69,1769.207813
-9458.0,67,1777.819947
-9948.0,67,1785.929027
-10018.0,68,1794.153713
-9326.0,68,1802.416764
-9045.0,68,1810.603692
-8611.0,69,1819.262221
-7862.0,69,1827.51786
-8972.0,69,1835.706677
-7504.0,68,1843.944423
-9650.0,68,1852.701998
-8079.0,69,1860.972394
-9444.0,70,1868.198405
-9840.0,68,1875.371538
-8661.0,68,1884.029491
-10445.0,68,1891.301821
-12164.0,68,1899.566916
-9663.0,68,1906.7781
-10884.0,68,1914.125595
-9225.0,67,1923.031172
-11425.0,69,1931.384405
-11407.0,67,1939.816149
-10473.0,67,1948.223879
-10758.0,67,1956.872961
-8690.0,69,1964.959874
-9576.0,69,1973.188392
-9281.0,68,1981.319515
-9157.0,68,1989.547515
