#{"t_start": 1701149235.8454459, "env_id": "None"}
r,l,t
-118031.0,70,8.571236
-145968.0,67,14.884289
-82876.0,69,24.225087
-36789.0,70,33.560692
-41580.0,69,41.629187
-48072.0,70,48.565837
-39387.0,69,57.170151
-48307.0,65,65.099897
-69131.0,69,73.652808
-58331.0,68,82.594073
-44159.0,69,90.704779
-41805.0,68,97.720042
-31384.0,71,108.016402
-33843.0,70,117.416111
-54085.0,73,127.663104
-36914.0,68,135.679189
-29148.0,69,143.4772
-37623.0,69,152.619291
-36023.0,69,161.380747
-45618.0,67,169.114552
-31336.0,68,177.855572
-46696.0,71,186.296296
-57772.0,65,193.905231
-26576.0,69,200.477835
-16794.0,69,208.220676
-22376.0,71,217.054661
-57629.0,70,226.326722
-33348.0,70,234.901833
-31284.0,69,243.539941
-32238.0,67,252.281513
-38752.0,71,260.351883
-49856.0,69,268.050518
-50167.0,68,276.558846
-34561.0,67,282.917171
-17397.0,68,290.654249
-32400.0,68,299.247441
-22821.0,71,307.769001
-26290.0,69,316.33451
-35269.0,72,326.184411
-29403.0,68,335.414283
-26763.0,66,342.833484
-15451.0,70,350.34854
-34722.0,66,356.748766
-18007.0,69,364.552525
-19372.0,70,372.99833
-22950.0,67,380.272933
-20822.0,69,388.666971
-24106.0,69,397.53107
-24774.0,70,406.182319
-22819.0,65,413.620947
-29849.0,68,422.29704
-36573.0,69,430.893991
-22489.0,69,439.843011
-28365.0,68,448.523801
-16397.0,69,457.085699
-18793.0,68,465.61597
-24196.0,70,474.570355
-22228.0,67,479.980942
-15271.0,70,488.576482
-24225.0,67,495.072677
-25355.0,70,503.654266
-20213.0,69,511.431199
-19490.0,68,517.898776
-21572.0,66,525.333861
-30481.0,65,532.910787
-24007.0,68,541.793402
-29958.0,69,550.325825
-25623.0,65,556.67435
-17824.0,66,564.004645
-21178.0,67,571.405944
-19255.0,66,579.066363
-17585.0,67,587.28699
-16813.0,66,594.616425
-28906.0,68,600.988575
-21625.0,69,609.838952
-18206.0,68,618.31024
-20584.0,67,625.591154
-15151.0,69,632.96365
-14339.0,69,640.749624
-16922.0,68,649.104979
-16676.0,70,656.487776
-25753.0,71,665.082773
-19848.0,66,672.496029
-15723.0,67,681.24015
-18357.0,68,689.516081
-14649.0,68,698.86684
-14957.0,68,706.198855
-15239.0,67,714.88095
-17046.0,68,723.222162
-18672.0,68,731.52058
-18271.0,68,738.877592
-15744.0,68,746.237167
-17151.0,66,752.904111
-14199.0,71,762.366591
