#{"t_start": 1701149235.710484, "env_id": "None"}
r,l,t
-9037.0,68,1900.989604
-11608.0,66,1908.153893
-9864.0,67,1916.500192
-9850.0,67,1925.399719
-9177.0,68,1933.713181
-10685.0,68,1942.207796
-7746.0,68,1950.606584
-7949.0,69,1959.299803
-8827.0,69,1967.39062
-9686.0,68,1975.60275
-9938.0,68,1983.74117
