#{"t_start": 1701151460.2368622, "env_id": "None"}
r,l,t
-20417.0,72,5.493865
-17900.0,71,12.663919
-15655.0,72,18.473608
-12422.0,72,25.391727
-9245.0,72,34.178418
-21131.0,73,42.14983
-11959.0,72,49.090646
-9178.0,71,55.924634
-12927.0,71,64.377359
-10673.0,74,71.402189
-8003.0,70,79.374953
-28342.0,73,86.407744
-13449.0,72,94.881908
-6269.0,69,100.701374
-12930.0,70,108.759116
-9807.0,69,115.745034
-21972.0,73,124.468937
-6732.0,72,131.432394
-10576.0,71,138.422832
-10895.0,70,144.401277
-7277.0,69,152.37213
-4194.0,68,160.585007
-7382.0,71,168.530793
-10542.0,69,176.528044
-5832.0,68,184.408438
-5813.0,71,192.661996
-5097.0,69,200.585349
-5371.0,72,208.450672
-5718.0,69,216.279608
-4985.0,68,224.603487
-4865.0,67,230.445269
-4904.0,69,238.347186
-5752.0,72,246.466316
-6914.0,69,253.292293
-5692.0,68,260.630967
-5970.0,69,267.363043
-4048.0,68,274.130756
-6258.0,69,278.831306
-5620.0,69,286.101682
-4318.0,69,292.820392
-4526.0,66,298.484867
-5505.0,69,304.225401
-4984.0,68,311.56542
-3602.0,69,318.416507
-4478.0,69,325.268491
-4469.0,72,332.231302
-4845.0,69,340.259384
-3491.0,69,347.684693
-2937.0,69,355.423138
-5232.0,71,362.107437
-3699.0,69,368.758462
-4237.0,71,377.978248
-3170.0,70,384.738918
-3347.0,68,391.415195
-4085.0,69,399.278772
-3312.0,69,407.495721
-3171.0,70,415.402617
-3376.0,68,422.223686
-3694.0,70,429.914649
-3034.0,71,437.686364
-3378.0,67,445.774221
-3596.0,69,453.461194
-2575.0,68,461.146345
-3256.0,70,468.935953
-3662.0,68,477.011086
-3549.0,69,484.714761
-3317.0,69,492.394274
-3067.0,69,499.060301
-3741.0,68,508.129096
-3906.0,68,515.816475
-4074.0,68,523.479962
-2861.0,69,531.173603
-3999.0,69,537.821234
-3400.0,65,545.833602
-2998.0,69,553.489375
-2790.0,67,561.13914
-3294.0,68,568.78219
-3396.0,68,576.827702
-3077.0,67,583.411441
-2791.0,67,589.988275
-3106.0,66,596.576921
-3333.0,69,605.275076
-2943.0,68,613.283922
-2335.0,68,619.904202
-3636.0,68,626.498448
-2638.0,68,633.177973
-3714.0,69,641.30774
-2756.0,69,649.059892
-2855.0,66,656.699641
-2389.0,69,664.465183
-2662.0,69,672.722886
-2831.0,70,681.551136
-3339.0,67,689.293745
-2875.0,67,695.008432
-3317.0,67,701.671028
-2776.0,71,710.011066
-2929.0,69,715.655903
-2848.0,70,723.425831
-2693.0,67,729.090346
-3062.0,69,736.320354
-2667.0,66,741.960525
-2469.0,68,749.704732
-2589.0,68,755.383987
-2561.0,69,762.073761
-3039.0,69,769.196967
-3097.0,67,774.834841
-2711.0,70,781.539492
-3176.0,69,789.238148
-2536.0,68,797.461814
-2912.0,67,805.195001
-2377.0,68,812.956218
-2976.0,66,820.684356
-2373.0,68,828.81126
-2541.0,66,836.490862
-2696.0,67,842.325497
-2556.0,68,847.948307
-3096.0,69,854.533858
-2599.0,69,861.56958
-2841.0,69,869.251333
-2491.0,68,876.907221
-2898.0,68,883.506299
-2150.0,67,889.437671
-2613.0,70,898.0543
-2822.0,67,904.634794
-2695.0,68,910.34476
-2496.0,68,916.883985
-2283.0,66,924.039715
-2363.0,67,929.730999
-2442.0,69,936.544397
-3259.0,70,944.167193
-2362.0,67,951.230036
-2482.0,67,957.808761
-2934.0,68,965.454826
-3347.0,69,972.109714
-2589.0,67,980.212929
-2591.0,68,986.812883
-2793.0,69,992.387978
-3189.0,69,1000.006294
-2207.0,67,1005.531021
-2512.0,68,1012.547889
-3218.0,69,1020.226961
-2401.0,68,1026.887689
-2538.0,70,1034.573171
-2374.0,68,1042.714756
-2823.0,68,1050.458399
-2761.0,68,1058.167218
-2576.0,69,1065.826562
-2441.0,68,1072.448349
-2386.0,65,1078.367768
-2062.0,68,1087.010295
-2644.0,69,1094.63742
-2506.0,68,1101.226724
-2531.0,71,1110.309718
-2469.0,68,1117.026266
-2890.0,69,1124.701038
-2900.0,68,1131.331367
-2730.0,70,1139.294756
-2320.0,69,1145.890841
-3021.0,69,1152.497725
-2371.0,66,1158.033267
-2371.0,68,1163.616206
-2713.0,68,1169.601321
-2685.0,68,1174.121429
-2480.0,67,1180.733446
-2484.0,70,1188.418169
-2110.0,66,1195.326608
-3020.0,69,1202.990957
-2638.0,69,1210.644362
-2895.0,71,1216.275387
-2514.0,69,1222.874973
-2615.0,68,1230.13865
-2725.0,70,1237.849549
-2120.0,69,1244.608291
-2480.0,69,1252.278074
-2415.0,68,1259.339485
-2107.0,68,1267.040427
-2905.0,69,1274.708701
-3094.0,68,1282.337257
-2354.0,68,1290.401611
-2948.0,68,1298.105808
-2840.0,68,1305.872837
-2901.0,66,1312.586145
-2690.0,68,1319.187951
-2642.0,68,1327.254068
-2245.0,69,1334.886167
-2505.0,68,1341.461032
-2271.0,69,1347.014751
-2370.0,69,1355.031221
-2445.0,66,1361.60275
-2430.0,68,1367.166166
-2367.0,68,1373.751391
-2682.0,68,1380.379432
-2549.0,69,1387.361518
-2459.0,68,1394.005159
-2082.0,69,1401.672446
-2383.0,67,1409.279483
-2721.0,70,1417.382272
-2524.0,68,1423.98445
-2523.0,68,1430.595163
-2171.0,68,1437.318292
-2440.0,68,1444.442792
-2369.0,68,1451.062229
-2998.0,68,1458.684375
-1984.0,69,1466.352784
-2637.0,68,1472.888566
-2208.0,66,1479.851571
-2453.0,71,1487.550453
