#{"t_start": 1701151460.2811577, "env_id": "None"}
r,l,t
-7872.0,73,6.505962
-47434.0,69,11.559857
-14333.0,72,17.375084
-17123.0,72,24.299091
-8974.0,68,30.969494
-13320.0,69,37.841162
-12933.0,71,44.759364
-8937.0,73,52.660413
-11088.0,74,61.138868
-16031.0,72,70.175666
-10546.0,72,78.178257
-9364.0,72,85.202872
-11921.0,70,93.622667
-7276.0,71,99.483435
-8579.0,70,107.542593
-8058.0,72,114.603767
-10029.0,71,123.283021
-7296.0,71,130.211364
-5129.0,68,136.112931
-5653.0,72,143.168415
-6711.0,68,150.085106
-4337.0,67,158.276303
-10579.0,70,166.205491
-5568.0,71,174.246478
-7488.0,71,182.193873
-5539.0,68,190.392233
-6354.0,71,198.341761
-6782.0,68,206.114141
-5010.0,72,215.057536
-5643.0,68,221.329315
-7476.0,70,228.252538
-4857.0,71,237.229286
-5412.0,69,244.251546
-5269.0,71,251.110459
-5114.0,68,259.502934
-3537.0,69,265.20315
-4658.0,69,271.982048
-5779.0,72,279.83654
-4237.0,71,288.168863
-5738.0,69,295.930659
-4299.0,70,301.646039
-5185.0,68,307.364568
-5299.0,71,315.787633
-3989.0,67,321.574793
-4984.0,70,328.438277
-3986.0,68,335.36121
-4545.0,70,341.318809
-3716.0,68,348.736512
-4166.0,70,356.486195
-3576.0,71,363.177769
-3420.0,68,369.808948
-2635.0,66,376.885801
-4196.0,68,383.615359
-3344.0,70,390.324585
-3084.0,69,398.171071
-3075.0,68,406.387169
-3075.0,68,414.259118
-3129.0,67,421.069646
-2724.0,68,427.682367
-3283.0,69,435.42141
-2969.0,66,443.485752
-3359.0,68,451.158574
-3987.0,69,458.865191
-3751.0,68,466.616
-3238.0,71,474.751667
-3484.0,68,482.441581
-3082.0,69,490.100965
-3270.0,69,497.785348
-3420.0,71,505.903732
-3337.0,69,513.609624
-3065.0,68,521.270187
-3194.0,68,528.930295
-3562.0,66,535.529536
-2906.0,69,543.614352
-2676.0,68,551.268456
-2682.0,68,557.907336
-2842.0,67,565.531494
-4049.0,67,573.565063
-2893.0,69,581.217239
-2959.0,68,587.802067
-3064.0,67,595.440112
-2942.0,68,603.094464
-3087.0,69,611.119617
-2489.0,68,618.759422
-2828.0,69,625.372287
-3226.0,68,632.053559
-2483.0,68,640.151044
-2783.0,68,647.89349
-2608.0,70,655.607439
-2345.0,68,663.345338
-2367.0,69,671.607272
-2806.0,69,679.387032
-2565.0,68,687.152596
-2448.0,69,694.964137
-2466.0,71,702.727543
-3020.0,67,709.967534
-2943.0,69,715.611238
-2935.0,68,722.30752
-2872.0,69,729.046391
-2462.0,70,737.326095
-2988.0,68,744.050327
-2498.0,67,750.731013
-3539.0,70,758.510911
-2329.0,69,764.62178
-2747.0,68,771.267704
-3030.0,66,775.853728
-2820.0,70,783.592775
-2419.0,71,792.362595
-2912.0,68,800.583044
-2494.0,68,808.342731
-2296.0,68,816.114094
-2681.0,68,823.859376
-2457.0,68,832.001369
-2957.0,69,839.756814
-2934.0,67,845.572295
-2699.0,67,851.157556
-2691.0,66,856.640333
-3058.0,69,863.712608
-2812.0,69,871.385323
-2564.0,68,879.03274
-2703.0,69,885.63925
-2908.0,67,892.59954
-2440.0,68,900.160208
-2523.0,68,906.751714
-3100.0,68,912.464277
-2565.0,69,919.015473
-2535.0,69,927.277047
-3114.0,69,933.033475
-2725.0,70,940.861699
-2502.0,67,947.386316
-2736.0,68,954.487965
-2575.0,68,961.080879
-2521.0,68,968.724367
-2618.0,69,976.424389
-2776.0,70,984.590223
-2713.0,69,990.194774
-2494.0,68,996.753401
-2889.0,69,1003.348615
-2539.0,70,1008.921964
-2249.0,67,1015.955677
-3028.0,68,1022.572412
-2686.0,68,1029.230234
-2888.0,67,1036.85977
-2364.0,67,1045.006809
-2807.0,66,1052.688866
-2302.0,67,1060.36409
-2415.0,67,1066.964236
-2538.0,66,1073.536072
-2709.0,68,1081.573123
-2255.0,68,1089.188433
-2473.0,68,1096.794412
-2939.0,68,1103.38175
-2198.0,68,1111.382569
-2583.0,68,1118.090195
-2713.0,70,1125.792794
-2413.0,67,1132.398141
-2214.0,66,1139.249431
-2391.0,67,1144.774807
-2762.0,67,1150.321481
-2834.0,70,1157.98694
-2338.0,67,1162.525177
-2611.0,69,1169.55743
-2375.0,68,1174.077375
-2737.0,68,1181.737619
-2713.0,69,1188.372897
-2588.0,68,1196.350881
-2505.0,69,1204.01419
-2539.0,67,1210.601387
-2713.0,71,1216.230435
-2474.0,67,1221.766948
-2482.0,69,1229.043572
-2327.0,68,1236.719777
-2114.0,68,1243.466488
-2749.0,67,1249.027826
-2252.0,68,1257.117896
-2800.0,68,1264.804367
-2633.0,66,1272.425275
-2209.0,69,1280.073347
-2694.0,69,1288.157112
-2346.0,69,1295.887211
-2637.0,68,1303.658653
-2274.0,68,1311.435452
-2464.0,67,1318.023434
-2423.0,68,1325.062304
-2199.0,68,1332.688346
-2434.0,68,1339.263727
-2417.0,69,1345.835466
-2743.0,68,1353.833769
-2421.0,69,1360.442797
-2484.0,67,1366.006895
-2487.0,68,1372.581303
-2539.0,69,1379.234884
-2261.0,68,1386.198504
-2518.0,69,1392.874107
-2575.0,68,1399.492584
-2444.0,70,1408.178107
-2437.0,68,1416.237001
-2166.0,68,1422.842723
-2115.0,69,1429.467038
-2578.0,68,1436.164934
-2686.0,68,1443.315933
-2122.0,68,1449.943051
-2844.0,68,1457.566358
-2626.0,68,1465.216895
-2364.0,68,1471.755691
-1993.0,68,1478.746611
-2038.0,68,1485.361621
-2416.0,70,1493.03323
-2346.0,67,1499.570522
-2722.0,68,1506.548274
-2588.0,68,1514.178011
-2348.0,67,1521.7451
-2539.0,67,1529.274481
-2263.0,66,1536.881543
-2406.0,69,1543.857891
-3350.0,68,1551.450953
-2603.0,67,1559.042937
-2456.0,67,1566.687155
-1958.0,68,1574.702777
-2162.0,69,1582.320593
-2871.0,69,1589.950933
-2437.0,68,1596.574852
-2008.0,67,1604.554702
-2382.0,69,1612.201533
-1953.0,67,1618.753394
-2193.0,71,1626.404724
-2484.0,68,1632.964875
-2041.0,69,1640.978543
-1946.0,68,1648.578128
-2708.0,70,1657.221247
-2426.0,68,1662.782322
-2782.0,68,1669.761526
-2152.0,68,1677.373444
-2737.0,67,1684.932242
-2541.0,69,1691.566104
-2456.0,68,1699.195231
-2348.0,69,1707.201172
-2473.0,71,1714.850245
-2282.0,69,1722.474572
-2451.0,67,1729.081131
-2490.0,68,1736.057178
-2656.0,69,1743.672118
-2742.0,68,1750.24364
-2490.0,67,1756.778733
