#{"t_start": 1701151460.1076143, "env_id": "None"}
r,l,t
-9527.0,72,5.622756
-9839.0,72,13.840297
-17854.0,73,20.69557
-9892.0,69,24.472375
-12948.0,71,32.211879
-16862.0,69,39.088286
-11541.0,71,46.01005
-10560.0,69,51.78659
-10052.0,70,59.167163
-7622.0,69,67.134876
-12707.0,72,74.092194
-8172.0,71,82.135154
-9003.0,71,89.521282
-11868.0,71,97.470405
-6223.0,72,104.505463
-8952.0,69,111.526321
-11252.0,69,118.576774
-10327.0,73,127.139687
-5550.0,69,134.076769
-12024.0,67,141.024444
-6969.0,68,146.900623
-9713.0,69,155.170455
-7026.0,71,163.124492
-5711.0,70,171.10554
-7690.0,73,179.115004
-6687.0,70,187.367731
-6327.0,72,196.341847
-3957.0,71,205.203218
-6287.0,73,213.129896
-8026.0,72,222.564954
-5788.0,73,231.632883
-4442.0,70,239.554149
-9041.0,69,245.546777
-7231.0,68,252.348695
-4644.0,70,260.761646
-3762.0,71,268.566052
-4975.0,69,275.344419
-3744.0,69,282.11306
-4395.0,70,289.391384
-3786.0,68,296.10622
-4284.0,69,300.770565
-7401.0,68,306.489463
-4328.0,71,314.893671
-3786.0,69,322.797735
-4522.0,69,328.612271
-4405.0,71,336.638685
-6089.0,70,343.11741
-3478.0,70,351.068648
-3696.0,71,358.825485
-3793.0,71,365.521425
-3612.0,70,373.228809
-4902.0,66,379.267418
-3017.0,69,386.003765
-2800.0,66,392.640001
-3318.0,69,400.505533
-4766.0,68,408.71179
-3095.0,67,415.532094
-3839.0,68,422.352583
-2773.0,69,428.991507
-3297.0,69,436.731425
-3072.0,69,444.856234
-2804.0,68,452.530914
-3088.0,68,460.211547
-3723.0,68,467.964953
-3282.0,67,476.025374
-3156.0,67,483.694599
-3046.0,69,491.35943
-2852.0,66,497.959146
-3806.0,68,504.991786
-3765.0,69,512.707487
-3299.0,69,520.378687
-3352.0,68,528.04346
-3399.0,68,535.702303
-3067.0,68,542.741119
-3129.0,68,550.39713
-3560.0,70,559.12506
-3217.0,70,566.801317
-3677.0,68,574.847628
-3136.0,67,582.466974
-2932.0,68,589.051986
-2727.0,69,597.753472
-2835.0,66,604.341526
-2613.0,67,612.339813
-2815.0,67,618.934341
-2938.0,69,625.547178
-3207.0,68,632.227032
-2467.0,66,639.255185
