#{"t_start": 1701151460.2499425, "env_id": "None"}
r,l,t
-2628.0,68,1106.015753
-2597.0,69,1113.775265
-2425.0,68,1120.408886
-2742.0,69,1128.078843
-2640.0,68,1134.61622
-2688.0,68,1141.562829
-2509.0,67,1148.151217
-2312.0,66,1154.718251
-2495.0,66,1160.275407
-2647.0,68,1167.279921
-3296.0,69,1171.82168
-2136.0,68,1178.421625
-2109.0,69,1186.090187
-3093.0,69,1193.080379
-2410.0,70,1200.745937
-2921.0,69,1208.384273
-2475.0,68,1213.983961
-2547.0,68,1219.536087
-2913.0,66,1226.745076
-2393.0,69,1234.44741
-2631.0,69,1241.212308
-2468.0,70,1246.821083
-2590.0,69,1254.929703
-2690.0,69,1262.638828
-2812.0,69,1270.301816
-2580.0,68,1277.945398
-2793.0,69,1285.648778
-2122.0,68,1293.719231
-2551.0,69,1301.513819
-2493.0,68,1309.283697
-2662.0,71,1316.976088
-2486.0,69,1324.029825
-2079.0,69,1331.672339
-2456.0,68,1338.249108
-2737.0,67,1344.792473
-2521.0,68,1351.767881
-2181.0,68,1358.355256
-2410.0,68,1364.969499
-2456.0,68,1371.543905
-2265.0,69,1378.198368
-2377.0,70,1385.180445
-2240.0,69,1391.858231
-2487.0,70,1400.569922
-2339.0,68,1407.165859
-2197.0,68,1415.222253
-2533.0,69,1422.873381
-2112.0,69,1429.499903
-2445.0,68,1436.197344
-2359.0,68,1443.347976
-2305.0,68,1449.973629
-2553.0,65,1455.496889
-2555.0,68,1463.144453
-2729.0,70,1470.742075
-2539.0,71,1479.838637
-2699.0,70,1486.483861
-2152.0,68,1494.128787
-2612.0,67,1500.665135
-2427.0,68,1507.641369
-2531.0,68,1515.270357
-2167.0,67,1522.837401
-2193.0,69,1530.40643
-2578.0,69,1538.055991
-2346.0,68,1545.011846
-2591.0,66,1552.577528
-2678.0,68,1560.194998
-2647.0,67,1567.836179
-2487.0,71,1575.903497
-2123.0,68,1583.490126
-2203.0,67,1591.094983
-2302.0,69,1597.743434
-2381.0,69,1605.754044
-2393.0,67,1613.365121
-2926.0,69,1619.95682
-2305.0,68,1627.552361
-2536.0,66,1634.080123
-2737.0,69,1642.084506
-2298.0,66,1649.652236
-2443.0,68,1656.207502
-2452.0,69,1662.813607
-2420.0,69,1670.837799
-2238.0,69,1678.469622
-2272.0,68,1686.037301
-2289.0,67,1692.64212
-2527.0,67,1699.225523
-2257.0,68,1706.188769
-2191.0,68,1713.792072
-2193.0,68,1720.371971
-2459.0,70,1728.048397
-2227.0,68,1735.022162
-2111.0,69,1742.641219
-2459.0,70,1750.273811
-2606.0,68,1757.857902
