#{"t_start": 1701099467.167426, "env_id": "None"}
r,l,t
-12552.0,79,9.324881
-8483.0,78,16.352016
-11198.0,79,25.23404
-13943.0,77,33.559251
-5127.0,72,40.324507
-5460.0,71,46.058957
-9140.0,77,52.889062
-9398.0,75,60.224792
-6762.0,71,68.118285
-8561.0,75,74.997385
-8299.0,75,82.881447
-6775.0,73,91.238091
-6272.0,72,98.133789
-5484.0,72,103.980745
-3951.0,68,109.81242
-7518.0,75,119.861659
-4355.0,70,128.176033
-6160.0,74,136.16558
-4486.0,70,143.012113
-7694.0,73,149.93384
-4223.0,72,158.300017
-3717.0,69,166.15453
-4134.0,69,172.931382
-4025.0,67,180.685653
-4768.0,69,187.885682
-3953.0,66,195.602434
-5050.0,67,202.310969
-4988.0,72,210.173954
-4160.0,66,217.942201
-3145.0,66,226.096453
-4566.0,69,233.978034
-3568.0,68,240.795312
-3940.0,67,248.77596
-3444.0,65,257.0337
-4235.0,67,263.959106
-3706.0,66,269.724298
-3966.0,68,277.505318
-2927.0,67,285.249149
-3782.0,65,292.323534
-3585.0,67,300.045885
-3799.0,66,306.768106
-3144.0,65,314.53807
-3975.0,66,322.645225
-4615.0,67,330.436113
-3956.0,66,338.189699
-3354.0,65,344.842576
-3927.0,64,350.476786
-3501.0,65,357.57391
-3673.0,65,365.256889
-3308.0,64,371.925863
-3437.0,65,378.587315
-3420.0,65,385.678514
-3539.0,65,392.383734
-3314.0,65,399.128819
-3853.0,65,406.866258
-3724.0,66,414.621653
-3053.0,64,421.993203
-4098.0,65,428.846032
-3543.0,66,436.765205
-3757.0,64,443.537776
-3254.0,64,451.362211
-3204.0,64,459.572664
-3446.0,65,467.297944
-3038.0,65,475.166289
-2598.0,65,482.966101
-3813.0,64,491.187812
-3157.0,65,498.923578
-3750.0,66,506.616885
-3767.0,65,513.323422
-3198.0,65,521.019912
-3337.0,66,529.331587
-3918.0,67,538.254762
-3511.0,66,545.980911
-3409.0,66,553.731183
-3661.0,68,561.928427
-3702.0,67,568.828275
-2964.0,68,576.655988
-3441.0,67,584.454746
-3211.0,65,592.262756
-3245.0,67,600.582967
-3381.0,65,608.440603
-2617.0,65,616.217257
-3404.0,67,624.111689
-4071.0,64,632.384104
-3434.0,67,640.332092
-3619.0,67,647.182033
-3430.0,67,655.083538
-3349.0,65,662.915429
-3410.0,65,671.150232
-3253.0,67,678.896902
-2782.0,65,686.610316
-3105.0,65,694.296333
-3352.0,67,702.469989
-2970.0,65,710.227433
-3416.0,67,718.010325
-3655.0,67,725.848799
-3895.0,67,733.731911
-3886.0,66,742.110043
-3081.0,65,749.8686
-3592.0,65,757.59591
-3032.0,65,765.412504
-3769.0,65,773.278358
-3505.0,69,781.64668
-3175.0,65,789.485721
-3367.0,67,797.382318
-3469.0,65,805.220266
-3269.0,65,813.541729
-3028.0,65,821.352179
-3376.0,65,829.119296
-2819.0,65,836.911926
-2675.0,65,844.756074
-3100.0,65,853.048394
-3204.0,67,860.838639
-3011.0,67,868.675049
-2830.0,69,876.575748
-2901.0,65,884.801624
-3149.0,67,892.5693
-3447.0,66,900.425833
-3119.0,65,908.21801
-3078.0,64,916.003575
-5047.0,74,924.354464
-3688.0,71,932.118243
-7071.0,74,940.000925
-4301.0,74,947.920887
-3280.0,72,956.313315
