#{"t_start": 1701099467.182605, "env_id": "None"}
r,l,t
-4807.0,75,5.132426
-9983.0,79,15.260216
-6777.0,74,20.98553
-11324.0,75,29.275158
-8734.0,77,37.139151
-6294.0,74,43.952436
-7685.0,74,51.768122
-6365.0,74,59.09296
-7598.0,74,67.026944
-8985.0,76,73.915175
-4717.0,71,80.711837
-5491.0,73,88.638718
-5589.0,70,96.940025
-5760.0,73,102.815233
-6642.0,73,108.729276
-4717.0,71,116.652148
-4834.0,69,124.926086
-4800.0,72,132.888985
-5807.0,71,139.759792
-4241.0,68,146.539046
-4142.0,71,153.893601
-4061.0,68,161.712576
-4327.0,70,169.560176
-4540.0,69,176.333969
-3540.0,67,184.514292
-4041.0,67,191.228342
-5726.0,69,199.015625
-4308.0,66,205.721362
-5169.0,68,213.514511
-3735.0,66,221.670604
-3578.0,66,229.449677
-3126.0,66,237.302257
-3739.0,67,244.20681
-5169.0,69,252.57286
-3604.0,66,260.443888
-4054.0,68,267.353263
-3722.0,65,273.027213
-4211.0,67,280.784322
-3820.0,66,288.914821
-3278.0,66,295.571563
-3726.0,66,303.308129
-3667.0,65,310.036564
-3308.0,66,318.183278
-3158.0,65,325.89512
-3380.0,64,333.62643
-4003.0,65,341.304405
-3626.0,67,348.041107
-3568.0,65,355.104741
-4341.0,66,361.809826
-3081.0,66,369.552244
-3806.0,68,376.263643
-3734.0,65,382.974324
-3134.0,65,390.064214
-3357.0,65,396.796815
-2932.0,64,404.497897
-4157.0,65,412.219741
-3580.0,65,420.566001
-4156.0,65,427.465653
-4182.0,67,435.404138
-3701.0,65,442.215716
-3436.0,65,450.077074
-3634.0,66,458.339113
-3186.0,64,466.059056
-3529.0,63,473.871326
-3203.0,65,481.655428
-3373.0,64,489.870788
-3542.0,65,497.634577
-3440.0,66,505.329064
-3932.0,66,512.027447
-3575.0,66,519.784572
-4041.0,65,528.035052
-2799.0,65,535.883191
-3102.0,65,543.619652
-3941.0,67,551.375468
-2899.0,66,559.12261
-3328.0,66,566.365868
-2756.0,65,573.154851
-2690.0,66,580.926254
-3376.0,65,588.714476
-3542.0,67,597.036711
-2783.0,64,604.813308
-3082.0,65,612.634501
-3144.0,65,620.462086
-3977.0,65,628.309816
-3661.0,63,636.556554
-3630.0,64,644.424286
-3213.0,67,651.265817
-3367.0,65,659.101687
-3410.0,64,667.315473
-3603.0,65,675.07781
-3483.0,67,682.842611
-3641.0,67,690.545767
-3278.0,66,698.283098
-3248.0,65,706.407323
-3855.0,67,714.24168
-3311.0,65,721.935944
-3453.0,67,729.831058
-4006.0,67,738.269037
-3405.0,67,746.124338
-4186.0,67,753.894224
-2922.0,65,761.654176
-3407.0,65,769.505206
-3364.0,65,777.850885
-2609.0,67,785.659264
-3378.0,67,793.573659
-3116.0,65,801.414647
-2810.0,65,809.266006
-3403.0,66,817.577935
-3397.0,67,825.431581
-3256.0,65,833.191684
-3717.0,63,840.974466
-3226.0,64,849.273811
-2779.0,65,857.026571
-2943.0,67,864.835721
-3017.0,66,872.693863
-3002.0,67,880.462293
-3021.0,67,888.752921
-2719.0,65,896.557492
-3101.0,65,904.321044
-3267.0,65,912.161818
-6704.0,76,920.635482
-5120.0,76,928.487611
-4056.0,72,936.332438
-4123.0,74,944.207072
-3352.0,72,952.621158
-3046.0,69,960.464641
-2841.0,71,968.350676
-2829.0,72,976.300294
-3249.0,72,984.623832
-3750.0,71,992.504126
-3053.0,74,1000.574336
-5178.0,74,1008.640978
-3954.0,72,1016.626084
-3554.0,72,1024.995527
-4810.0,76,1033.064025
-5202.0,74,1051.98458
-2808.0,71,1059.885773
-5498.0,71,1067.849338
-3233.0,71,1075.825322
-2961.0,71,1083.785693
-3280.0,66,1092.111096
-3954.0,66,1099.943711
-3129.0,69,1107.820034
-3736.0,69,1114.708748
-2983.0,71,1123.04845
-3802.0,71,1130.962976
-3333.0,72,1137.948777
-2535.0,67,1145.772295
-3775.0,68,1153.936178
-2973.0,71,1161.712119
-3582.0,71,1169.50985
-2843.0,68,1177.276715
-3705.0,67,1184.96963
-3109.0,69,1192.175927
-4131.0,74,1200.068015
-3690.0,72,1207.867753
-5265.0,72,1215.786511
-3471.0,71,1224.020498
-4352.0,71,1230.783591
-3756.0,72,1239.615648
-3230.0,69,1247.33389
-3421.0,72,1254.506335
-4170.0,70,1262.265176
-3205.0,71,1270.073875
-3199.0,71,1277.830024
-4630.0,74,1286.04201
-3001.0,71,1292.769808
-3231.0,74,1300.56442
-3050.0,71,1308.342735
-3956.0,72,1316.499601
-2893.0,67,1323.173163
-3457.0,69,1328.911036
-3357.0,71,1335.662663
-3151.0,71,1344.510292
-3226.0,67,1351.624868
-2786.0,69,1360.4109
-3637.0,69,1367.123016
-3271.0,71,1374.839387
-3520.0,71,1383.002044
-3364.0,67,1390.729168
-2604.0,72,1398.550425
-3409.0,67,1406.253928
-3073.0,67,1414.377007
-3343.0,71,1422.148563
-3298.0,71,1429.926723
-3157.0,71,1437.659853
-3569.0,69,1444.399112
-3508.0,71,1451.577479
-3583.0,69,1457.275591
-2957.0,69,1463.957103
-3327.0,71,1471.718273
-3159.0,69,1479.87028
-3132.0,72,1487.708618
-2761.0,69,1495.510765
-3153.0,69,1503.238079
-2995.0,71,1511.402448
-3164.0,71,1519.175796
-2771.0,69,1526.898091
-3137.0,71,1534.740191
-2953.0,69,1542.452465
-2624.0,69,1549.528012
-2950.0,69,1556.29608
-2857.0,71,1563.043398
-2828.0,71,1569.758079
-3146.0,71,1576.874738
-3310.0,71,1584.660456
-3243.0,69,1591.349928
-3294.0,72,1598.093359
-2629.0,69,1605.160097
-2989.0,71,1611.87244
-3474.0,71,1619.673091
-2950.0,71,1626.410006
-2827.0,71,1633.500926
-3326.0,71,1640.236623
-2442.0,71,1648.013792
-3212.0,71,1655.781063
-3020.0,71,1663.587803
-4222.0,71,1671.709381
-2804.0,72,1679.547647
-2850.0,71,1687.324939
-2724.0,71,1695.052871
-2504.0,71,1703.227966
-2954.0,71,1710.973679
-3208.0,71,1718.685116
-2615.0,69,1726.352751
-3338.0,72,1734.456775
-2536.0,71,1742.237315
-2543.0,71,1749.991134
-3874.0,71,1757.740074
-3083.0,71,1765.888468
-3088.0,71,1773.61585
-2831.0,72,1781.372807
-2664.0,71,1789.110399
-2691.0,71,1797.281583
-3721.0,72,1805.104181
-2841.0,69,1812.817703
-3750.0,71,1820.554278
-3030.0,71,1828.30067
-3521.0,71,1836.449094
-3033.0,71,1844.21031
-2784.0,71,1851.967808
-3776.0,72,1859.741312
