#{"t_start": 1701099467.2003994, "env_id": "None"}
r,l,t
-15695.0,80,10.336899
-14944.0,80,18.440264
-9805.0,78,26.26713
-7301.0,78,34.61208
-5143.0,72,41.378151
-4650.0,74,48.184915
-6947.0,75,53.964713
-12515.0,78,63.40112
-6651.0,72,70.289629
-6442.0,74,77.159912
-8570.0,75,85.062914
-5176.0,71,93.363935
-5994.0,72,99.240076
-5563.0,72,105.090958
-7611.0,72,113.058684
-5882.0,71,120.966737
-6364.0,70,129.278479
-5687.0,69,136.132801
-4475.0,69,141.930091
-6827.0,71,148.810444
-6166.0,71,157.150989
-3655.0,66,163.927008
-4830.0,70,171.742658
-4044.0,67,178.480559
-4174.0,69,186.706428
-4557.0,68,194.45946
-4787.0,68,201.193722
-4141.0,67,207.923952
-4923.0,68,215.725441
-4055.0,68,223.920894
-4521.0,68,232.806993
-4238.0,68,239.628668
-3821.0,66,247.583131
-4069.0,66,254.832644
-4358.0,66,261.717437
-5348.0,67,268.554242
-4081.0,69,276.35628
-4630.0,67,284.105737
-3303.0,68,291.245924
-4124.0,65,298.919
-3106.0,65,305.606761
-3908.0,65,312.373111
-4603.0,68,320.51633
-3432.0,66,328.286086
-3977.0,66,337.067657
-4486.0,68,344.810592
-3926.0,66,351.518532
-3938.0,65,358.611396
-3581.0,66,366.313751
-3035.0,65,373.007288
-3214.0,65,379.664685
-3134.0,65,386.765281
-4016.0,67,393.511029
-4459.0,65,401.266506
-4437.0,68,409.098945
-3148.0,65,416.813384
-3609.0,67,424.285602
-2906.0,65,432.166233
-3974.0,65,439.021847
-3451.0,65,446.858154
-2703.0,65,455.131232
-3419.0,64,462.889034
-3612.0,64,470.603167
-3450.0,66,478.489916
-3361.0,65,486.297415
-3472.0,64,494.508389
-3816.0,67,502.274117
-3349.0,66,508.953734
-3193.0,66,516.69665
-3660.0,65,524.407581
-3105.0,65,532.73056
-2919.0,66,540.569968
-3291.0,65,548.266751
-3656.0,67,556.047465
-3611.0,65,563.169021
-3346.0,65,570.009404
-3294.0,68,577.84391
-3349.0,66,585.619558
-3647.0,67,593.485621
-2943.0,66,601.784457
-3633.0,67,609.673127
-3717.0,65,617.480745
-3599.0,67,625.388519
-3375.0,65,633.666227
-3952.0,67,641.594847
-3032.0,64,648.373208
-3168.0,65,656.242802
-3319.0,67,664.10664
-3623.0,65,672.339041
-3372.0,65,680.034655
-4190.0,69,687.827679
-3915.0,65,695.524707
-2879.0,65,703.646539
-2914.0,65,711.411701
-3386.0,67,719.184959
-3909.0,68,727.06409
-3205.0,68,734.983927
-3046.0,67,743.389664
-2928.0,67,751.193937
-3195.0,67,758.973411
-3774.0,66,766.823927
-3262.0,65,775.172502
-3499.0,64,782.914037
-3017.0,65,790.754241
-3166.0,64,798.569938
-2851.0,65,806.422935
-2952.0,67,814.768684
-3559.0,66,822.611669
-2565.0,65,830.375173
-3276.0,65,838.209863
-2700.0,65,846.036041
-2790.0,65,854.304175
-2747.0,65,862.051188
-4081.0,66,869.863057
-3177.0,64,877.638283
-3738.0,67,885.910594
-3056.0,67,893.710921
-2791.0,65,901.510272
-3316.0,66,909.337528
-2872.0,65,917.142835
-3198.0,74,925.491113
-6747.0,76,933.381072
-5669.0,76,941.294972
-4329.0,74,949.252031
-2658.0,71,957.633591
-2591.0,67,965.392147
-2932.0,71,973.311057
-3071.0,72,981.221549
-3107.0,74,989.639017
-4077.0,74,997.625893
-3425.0,74,1005.740941
-3467.0,74,1013.800359
-5332.0,74,1022.12271
-6831.0,76,1030.278876
-4654.0,76,1038.496466
-4014.0,72,1046.814948
-4260.0,71,1055.522918
-3143.0,71,1063.402715
-3914.0,69,1071.342253
-3223.0,72,1079.37192
-3497.0,66,1087.627735
-3781.0,68,1095.539042
-3586.0,67,1103.363497
-3428.0,68,1110.220522
-2953.0,68,1118.091195
-3287.0,71,1126.431304
-3712.0,69,1133.328985
-3545.0,68,1140.181552
-4147.0,71,1149.138823
-3760.0,69,1156.267725
-3575.0,72,1165.094024
-3302.0,68,1172.856807
-3658.0,71,1180.648686
-3751.0,69,1187.793146
-3946.0,67,1194.525515
-2906.0,67,1202.276937
-4626.0,72,1211.109362
-3354.0,69,1218.991131
-3373.0,71,1226.174627
-4009.0,72,1232.934652
-3843.0,71,1240.715055
-3113.0,68,1248.435577
-4144.0,74,1256.662387
-2942.0,72,1264.454999
-4646.0,71,1272.270654
-3004.0,69,1279.979138
-3566.0,72,1287.128091
-3128.0,72,1293.882906
-2930.0,72,1301.639098
-3681.0,71,1309.41183
-3036.0,72,1318.593494
-2904.0,66,1324.228191
-3633.0,68,1329.938847
-3064.0,71,1336.690947
-3552.0,67,1343.39797
-3501.0,71,1352.650804
-3663.0,67,1359.348977
-3649.0,69,1366.061394
-2565.0,71,1373.777961
-3266.0,67,1381.859636
-3164.0,69,1389.628331
-2975.0,67,1397.33865
-2729.0,68,1405.060583
-2564.0,71,1413.274548
-4432.0,72,1421.064355
-2811.0,71,1428.845937
-3379.0,71,1436.576119
-3556.0,71,1444.381358
-3448.0,71,1451.560247
-3203.0,69,1457.258472
-3215.0,71,1465.007355
-3408.0,72,1472.784226
-3309.0,69,1480.941684
-3199.0,69,1487.69067
-3421.0,65,1494.382197
-2789.0,71,1502.154505
-3373.0,69,1510.273816
-3027.0,71,1518.054107
-3093.0,69,1525.779155
-3136.0,71,1533.60242
-2911.0,71,1541.371325
-3151.0,71,1549.510529
-3125.0,69,1556.278286
-3015.0,71,1563.026455
-3175.0,71,1569.740009
-2660.0,72,1577.901769
-2911.0,72,1585.70739
-2633.0,69,1592.397192
-2947.0,71,1599.121555
-2851.0,69,1606.187724
-2904.0,72,1612.921748
-3475.0,69,1619.656108
-3514.0,71,1626.392823
-3250.0,71,1633.483061
-2464.0,72,1641.264888
-2509.0,71,1649.040552
-3052.0,71,1656.809278
-3287.0,71,1664.614901
-3925.0,72,1672.755462
-3366.0,71,1680.573945
-2881.0,71,1688.349591
-2734.0,71,1696.07841
-2734.0,71,1704.255454
-3423.0,72,1712.018479
-2944.0,71,1719.735417
-2845.0,71,1727.446357
-2663.0,71,1735.529552
-3132.0,71,1743.318845
-3148.0,71,1751.061093
-3105.0,71,1758.814209
-2575.0,70,1766.93256
-3547.0,72,1774.684232
-2921.0,71,1782.422955
-2914.0,71,1790.15956
-3399.0,71,1798.332218
-3029.0,71,1806.151664
-2897.0,71,1813.88201
-3259.0,71,1821.629942
-2975.0,71,1829.375726
-2542.0,71,1837.522212
-2670.0,71,1845.284983
-3441.0,69,1852.994209
-2549.0,72,1860.766413
