#{"t_start": 1701099467.0694754, "env_id": "None"}
r,l,t
-13182.0,77,7.332933
-6993.0,74,13.265922
-16481.0,80,23.199104
-10162.0,77,31.521318
-11333.0,74,39.348313
-13851.0,77,47.235845
-11292.0,74,52.98673
-14723.0,80,62.463501
-10479.0,74,70.422883
-5499.0,74,77.292746
-7062.0,71,84.074617
-5026.0,71,92.38296
-5977.0,71,98.234084
-6039.0,72,104.078938
-4353.0,69,110.957219
-5134.0,71,117.844737
-5402.0,71,126.175691
-6671.0,69,134.072179
-7368.0,73,140.972883
-5853.0,72,147.859571
-5654.0,69,155.144261
-4912.0,68,162.978414
-4333.0,69,170.790135
-4135.0,66,177.506709
-5442.0,67,185.690774
-4148.0,68,192.420449
-4312.0,68,200.185879
-4816.0,66,206.902539
-4975.0,69,214.705969
-6308.0,68,222.902086
-4382.0,68,230.761112
-5949.0,71,238.674961
-3460.0,67,245.6147
-4035.0,69,256.011902
-3382.0,66,262.896688
-4287.0,66,268.685758
-4234.0,66,274.37515
-4029.0,66,282.106534
-4255.0,68,290.269586
-3312.0,65,297.945362
-3752.0,69,305.738782
-3490.0,66,313.547923
-3999.0,68,321.69373
-3470.0,66,329.463298
-3702.0,64,336.153574
-3554.0,67,343.873128
-3406.0,66,350.574715
-3638.0,65,357.671844
-3333.0,64,364.310506
-3397.0,65,372.023025
-3493.0,65,378.684433
-3456.0,65,385.774636
-3379.0,65,392.481545
-5102.0,68,400.305178
-3525.0,66,408.071696
-3182.0,67,415.846749
-3908.0,67,423.306482
-3515.0,64,431.165549
-3644.0,64,438.008552
-4073.0,65,445.83603
-2994.0,65,454.123491
-3578.0,64,461.882898
-3016.0,63,469.563637
-3379.0,64,477.402366
-3472.0,64,484.149993
-2803.0,65,492.391042
-3319.0,65,500.123411
-3041.0,66,507.823724
-3667.0,65,515.554632
-4651.0,67,523.297837
-3222.0,65,531.589091
-3414.0,65,539.437716
-2939.0,64,547.126359
-4106.0,66,554.875731
-2698.0,65,560.956758
-3905.0,66,567.839233
-3335.0,64,574.557824
-2875.0,65,582.328936
-3676.0,66,590.132097
-3026.0,65,598.40758
-3293.0,66,606.242554
-2909.0,64,614.029351
-3136.0,66,621.881302
-2738.0,65,629.738796
-2897.0,65,638.068694
-4555.0,67,645.963645
-3598.0,64,652.754483
-3517.0,66,660.61743
-3421.0,67,669.919294
-3781.0,67,677.682074
-2872.0,65,685.402869
-3349.0,65,693.084854
-3509.0,66,700.844761
-3705.0,67,709.019252
-3571.0,67,716.830869
-2731.0,67,724.605681
-3094.0,67,732.492652
-4019.0,67,740.92711
-3082.0,66,748.722847
-3317.0,67,756.491018
-3438.0,66,764.330377
-3150.0,65,772.192967
-3153.0,67,780.522399
-3234.0,67,788.391694
-3519.0,64,796.246089
-3647.0,67,804.109081
-3139.0,66,812.463123
-3224.0,64,820.256553
-2782.0,65,828.02425
-2806.0,65,835.80975
-3464.0,65,843.653623
-3098.0,64,851.926896
-2981.0,65,859.668288
-3169.0,67,867.492892
-3304.0,65,875.300073
-3095.0,65,883.530694
-3075.0,67,891.303055
-3487.0,67,899.184563
-3220.0,65,906.991227
-3110.0,67,914.83412
-3658.0,74,923.21738
-4573.0,74,931.037195
-5038.0,72,938.855998
-3780.0,74,946.782896
-3291.0,74,955.2241
-2909.0,71,963.120719
-3030.0,69,970.982126
-2713.0,72,978.893825
-2883.0,72,987.241168
-3709.0,69,995.097944
-4126.0,72,1003.142643
-3433.0,72,1011.174492
-4200.0,74,1019.538428
-3134.0,72,1026.549922
-3486.0,74,1034.495806
-3151.0,71,1041.958094
-3859.0,72,1050.113487
-3193.0,72,1058.678091
-3508.0,71,1066.604768
-3510.0,71,1074.599702
-3525.0,69,1082.536678
-3752.0,68,1090.89533
-4092.0,68,1098.751647
-2677.0,70,1106.635363
-2875.0,66,1113.47604
-3582.0,68,1121.760354
-3444.0,71,1129.637957
-3625.0,67,1136.534963
-3190.0,69,1144.424893
-4008.0,69,1152.236886
-3710.0,71,1160.406513
-3657.0,70,1168.177793
-3790.0,69,1175.967079
-3599.0,70,1183.729238
-3683.0,69,1190.914646
-2877.0,69,1198.72636
-3414.0,71,1206.519738
-3519.0,69,1214.340132
-3121.0,69,1222.540205
-3433.0,72,1229.34347
-4549.0,72,1237.122781
-3381.0,71,1244.92629
-3659.0,72,1253.113083
-3173.0,69,1260.807686
-2596.0,71,1268.620623
-4069.0,71,1276.405085
-3280.0,71,1284.183197
-2977.0,71,1291.290162
-3340.0,70,1297.95935
-3816.0,71,1305.750571
-2846.0,74,1313.566826
-3354.0,71,1321.707226
-3664.0,70,1327.475472
-2908.0,69,1334.210371
-3296.0,69,1341.93434
-3545.0,69,1350.119334
-3213.0,69,1357.886136
-3463.0,69,1364.637469
-3590.0,67,1372.264947
-3593.0,67,1379.915369
-3065.0,71,1388.094618
-3247.0,71,1395.881984
-3627.0,71,1403.703474
-3246.0,71,1411.525953
-2678.0,69,1419.650337
-2842.0,72,1427.455906
-3013.0,69,1435.16205
-3017.0,69,1442.871945
-3360.0,72,1450.073143
-2740.0,72,1455.883734
-3234.0,69,1462.593919
-2936.0,69,1470.2505
-3026.0,71,1478.445888
-3336.0,69,1486.230323
-3164.0,69,1492.992386
-2858.0,71,1500.784395
-3017.0,69,1508.53682
-3108.0,69,1516.648414
-2568.0,71,1524.424556
-2827.0,67,1532.117882
-2769.0,71,1539.9319
-2589.0,69,1548.009536
-3244.0,71,1554.803236
-2945.0,67,1561.482513
-2895.0,71,1568.210655
-2926.0,69,1575.27362
-2746.0,71,1583.066296
-3236.0,71,1589.779092
-2722.0,71,1596.556987
-2793.0,71,1603.628738
-2996.0,71,1610.35388
-2543.0,71,1618.132645
-3383.0,71,1624.932681
-2975.0,71,1630.601883
-2585.0,71,1637.699975
-2470.0,71,1645.453262
-2984.0,71,1653.231673
-3035.0,71,1661.035111
-2912.0,71,1669.165182
-3061.0,69,1676.89987
-3275.0,72,1684.729564
-2910.0,72,1692.510112
-3273.0,71,1700.665321
-2940.0,71,1708.424372
-2599.0,71,1716.152194
-2889.0,72,1723.872719
-2725.0,72,1731.979132
-2928.0,69,1739.671901
-3072.0,71,1747.426626
-2539.0,71,1755.180928
-3108.0,71,1762.96383
-2928.0,71,1771.090526
-3247.0,71,1778.801916
-2945.0,72,1786.57931
-3815.0,71,1794.34031
-3109.0,71,1802.529984
-2714.0,71,1810.298928
-2885.0,71,1818.044185
-2504.0,71,1825.804466
-3001.0,71,1833.933875
-2789.0,71,1841.695334
-2806.0,71,1849.472703
-2951.0,71,1857.18712
