#{"t_start": 1701097595.1460962, "env_id": "None"}
r,l,t
-49740.0,75,6.68855
-82151.0,78,13.718282
-42057.0,79,20.987067
-49534.0,75,29.599995
-44776.0,74,38.853914
-83767.0,77,46.859698
-52190.0,76,55.842473
-40100.0,74,65.325408
-27387.0,78,73.069562
-23865.0,80,81.950141
-48103.0,78,89.771097
-26525.0,78,98.059354
-47328.0,79,108.934708
-20176.0,79,117.663326
-41072.0,76,124.303164
-39780.0,76,132.228839
-30163.0,76,138.908418
-21883.0,79,147.693327
-19663.0,72,156.243698
-17774.0,77,165.204018
-19154.0,75,171.663033
-19801.0,80,180.443398
-46943.0,72,188.982759
-36249.0,80,197.138572
-21724.0,78,205.819146
-22703.0,76,213.380709
-16977.0,75,219.712274
-27809.0,75,227.443131
-18524.0,78,235.819357
-18949.0,77,242.211478
-19211.0,81,250.669516
-15948.0,74,258.250875
-15197.0,75,266.60797
-22488.0,78,275.021536
-16243.0,75,283.262211
-16140.0,76,291.932673
-18085.0,75,300.395976
-18387.0,75,307.735074
-19303.0,74,314.981664
-13410.0,77,323.760445
-14997.0,78,333.171758
-15885.0,79,341.620262
-15316.0,77,349.846291
-16017.0,79,358.693565
-16099.0,76,367.140648
-16686.0,75,375.585255
-16021.0,75,384.394975
-14220.0,73,392.679834
-13005.0,71,400.845481
-12352.0,75,409.089523
-10563.0,76,417.269195
-16336.0,72,425.795491
-15661.0,73,434.038162
-16722.0,72,442.17562
-12473.0,76,450.450016
-13978.0,74,457.90522
-13594.0,72,464.994801
-14140.0,75,473.18277
-11910.0,74,481.277332
-12312.0,78,489.933896
-12004.0,74,497.99909
-12302.0,74,506.153282
-13702.0,79,513.368877
-13717.0,73,521.964526
-10829.0,77,530.253874
-11863.0,76,537.345776
-10754.0,75,545.520565
-12940.0,74,552.97628
-12241.0,73,561.039509
-10906.0,78,569.336722
-10809.0,74,577.500021
-11232.0,78,585.978549
-10187.0,78,593.057334
-9953.0,75,601.077399
-10632.0,74,609.051623
-9602.0,74,617.4749
-10394.0,78,625.571839
-10387.0,78,632.667429
-9053.0,76,640.754672
-13140.0,74,649.265454
-9578.0,78,657.45465
-10686.0,78,665.602547
-15050.0,76,674.143903
-10104.0,74,682.387289
-13876.0,71,690.555639
-12924.0,73,698.753833
-11975.0,76,707.018057
-11371.0,72,715.760835
-13232.0,73,724.241627
-12956.0,75,732.657691
-12268.0,73,740.896854
-11176.0,71,749.403144
-13324.0,71,757.487759
-12310.0,72,765.618937
-13672.0,71,773.738531
-10270.0,75,782.291438
-9781.0,79,789.702348
-11252.0,71,797.90655
-13975.0,71,806.233656
-11259.0,73,814.760432
-13667.0,74,822.992097
-9517.0,75,830.188326
-12753.0,72,837.43871
-9099.0,78,846.351674
-10750.0,74,854.602454
-16847.0,74,862.832038
-11450.0,73,871.07751
-9156.0,78,878.816447
-14023.0,74,886.906116
-13033.0,75,895.017272
-10364.0,78,903.175719
-10017.0,78,911.801861
-10180.0,73,919.797565
-10204.0,72,926.828623
-9887.0,74,935.156164
-12057.0,77,942.873389
-9837.0,78,951.153414
-10877.0,72,959.316867
-9758.0,78,967.656104
-9648.0,75,976.212549
-13710.0,71,984.472111
-10981.0,73,992.597497
-11351.0,74,1000.789309
-10622.0,73,1009.324263
-9783.0,75,1017.483931
-9550.0,73,1025.678604
-10900.0,73,1033.870562
-10022.0,73,1042.422122
-10894.0,72,1050.61252
-12589.0,71,1058.832403
-10177.0,73,1066.133383
-8605.0,75,1073.78601
-10060.0,73,1081.95481
-10247.0,75,1090.068106
-12094.0,71,1098.1534
-8954.0,75,1106.727759
-9867.0,72,1114.756963
-9477.0,73,1122.908339
-11145.0,72,1131.035691
-10602.0,71,1139.497744
-10503.0,72,1147.562279
-11513.0,75,1155.78138
-12526.0,72,1163.979541
-9557.0,78,1172.555607
-10505.0,73,1180.756679
-10288.0,73,1188.888112
-11598.0,71,1196.018167
-11445.0,73,1204.164147
-12623.0,73,1211.911538
-10599.0,71,1220.243454
-10450.0,72,1228.433449
-9816.0,75,1236.759807
-9884.0,73,1245.361257
-9934.0,73,1252.435894
-8763.0,75,1260.62332
-10495.0,73,1268.777659
-10934.0,72,1277.349519
-11763.0,71,1285.397351
-9928.0,72,1293.553797
-10214.0,75,1301.837473
-9227.0,75,1310.760166
-8852.0,75,1319.034759
-8601.0,78,1327.447788
-9731.0,74,1335.66204
-10081.0,71,1344.194041
-9965.0,75,1352.396943
-9622.0,75,1360.574958
-9551.0,75,1368.706491
-9111.0,75,1377.276279
-9402.0,73,1385.327753
-12222.0,72,1393.445611
-11600.0,71,1401.519213
-10501.0,73,1409.955391
-8929.0,75,1418.074986
-9317.0,72,1426.174957
-8857.0,73,1434.282548
-10877.0,71,1442.722481
-9165.0,75,1450.882027
-8668.0,73,1458.946206
-8754.0,73,1465.966832
-10293.0,75,1474.422872
-8364.0,75,1482.548423
-8883.0,78,1490.762695
-9112.0,75,1498.956067
-8527.0,75,1507.502022
-8650.0,74,1514.535238
-10088.0,75,1522.666738
-9762.0,72,1530.660133
-8798.0,78,1539.24558
-8702.0,73,1546.292878
-9940.0,73,1553.285372
-8937.0,73,1561.304573
-10119.0,72,1569.73751
-9024.0,78,1577.879962
-9028.0,75,1586.017946
-9499.0,75,1593.132132
-8944.0,75,1601.579147
-8920.0,73,1609.580919
-8538.0,75,1617.699097
-9087.0,73,1625.786552
-9945.0,75,1634.209891
-8834.0,79,1642.385757
-10016.0,78,1650.445401
-9392.0,72,1658.411092
-8470.0,78,1666.887623
-11070.0,79,1675.043112
-10751.0,72,1683.030823
-10597.0,75,1691.089291
-10832.0,73,1699.486675
-9370.0,73,1707.558264
-8202.0,78,1715.734816
-8802.0,73,1723.779404
-8577.0,75,1732.221937
-9050.0,74,1740.260359
-9038.0,78,1749.349061
-10266.0,73,1757.35762
-9715.0,75,1765.932361
-9550.0,73,1772.94557
-8447.0,78,1781.135749
-9088.0,72,1789.214092
-11816.0,72,1796.605697
-9552.0,75,1803.638302
-9771.0,73,1810.607213
-9312.0,77,1819.767911
